,Unnamed: 0,ID,Date,Username,Tweet,ReplyCount,RetweetCount,LikeCount,QuoteCount,URL,sentiment_label,sentiment_score
213,213,1622746557643726849,2023-02-06 23:58:23+00:00,EYLDRM41,Her şeyi unuturum da ben bu geceyi bu acıyı unutmam …!!!!#hatayyardimbekliyor #seferberlik #deprem,0,1,1,0,https://twitter.com/EYLDRM41/status/1622746557643726849,positive,0.9952
214,214,1622746556393746432,2023-02-06 23:58:22+00:00,kendinegelfeza,Yasin kuranın kalbidir her ne niyete okunursa o makbuldur teheccüt vaktinde yasin okuyup dua edelim #deprem https://t.co/T6ssAHumNN,0,0,2,0,https://twitter.com/kendinegelfeza/status/1622746556393746432,positive,0.9156
215,215,1622746554049130496,2023-02-06 23:58:22+00:00,tam1gamze,‼️‼️ARKADAŞLAR ANKARA KAZAN’DA OLUP ISITICI KÖMÜR ODUN BEBEK MAMASI  DESTEĞİNDE BULUNMAK İSTEYENLER LÜTFEN ULAŞIN DEPREM BÖLEGELERNE YARDIM EDELİM ‼️‼️ #Ankara #deprem,0,1,5,0,https://twitter.com/tam1gamze/status/1622746554049130496,positive,0.7807
216,216,1622746553633865730,2023-02-06 23:58:22+00:00,hi_im_esma_nur,🚨#DepremAnı #deprem #Hatay #seferberlik #hatayyardimbekliyor #TurkeyEarthquake #Antep ARKADAŞLAR YAYIN LÜTFEN!!! https://t.co/44xXDLXx6p,0,3,0,0,https://twitter.com/hi_im_esma_nur/status/1622746553633865730,positive,0.9966
220,220,1622746542317703168,2023-02-06 23:58:19+00:00,rbshnaa,"Allahım sen herkese yardım et, böyle bir durumda göze uyku da girmiyor #deprem",0,0,1,0,https://twitter.com/rbshnaa/status/1622746542317703168,positive,0.8689
221,221,1622746542128918528,2023-02-06 23:58:19+00:00,almiraakbay,@DepremDairesi @AFADTurkiye @AFADHatay @haluklevent @OguzhanUgur LUTFEN YAYALIM ! #DEPREMOLDU #hatayyardimbekliyor #deprem #PrayForTurkey,0,0,1,0,https://twitter.com/almiraakbay/status/1622746542128918528,positive,0.6686
222,222,1622746539973115904,2023-02-06 23:58:18+00:00,noneedrama,Deprem Barınma Merkezleri #deprem #barınma https://t.co/pIReSrwqIj,0,0,0,0,https://twitter.com/noneedrama/status/1622746539973115904,positive,0.9193
223,223,1622746539943682049,2023-02-06 23:58:18+00:00,simpforhidd,DEPREM BOLGESI DISINDA OLANLAR BELEDIYENIZIN YARDIM TOPLADIGI ALANLARA SOSYAL MEDYA HESAPLARINDAN ULASABILIR DAHASI YARDIM EDIP YAYABILIRSINIZ AZ COK DEMEDEN YARDIM EDELIM VATANDASLIK GOREVIMIZI YERINE GETIRELIM #deprem #hatay #kahramanmaras #malatya #Diyarbakir #sanliurfa #Antep,0,1,0,0,https://twitter.com/simpforhidd/status/1622746539943682049,positive,0.971
224,224,1622746539348180993,2023-02-06 23:58:18+00:00,clairdelune_ay,Elimizden geleni yapıyoruz sabahtan beri Allah hepinizden razı olsun gönlünüze emeğinize sağlık 2-3 saatliğine gidiyorum uyumak ne mumkünse.. İnşallah iyi güzel haberler alırız Rabbim yardımcımız olsun #deprem,0,0,0,0,https://twitter.com/clairdelune_ay/status/1622746539348180993,positive,0.7385
227,227,1622746532431659009,2023-02-06 23:58:17+00:00,yyattess,arkadaşlar uzaktan yardım etmek isteyenler yardım kolilerinin toplandığı noktalara desteğe gidebilir #deprem #hatayyardimbekliyor #ohal #Hatay #sondakikadeprem #seferberlik #Elbistan #foxtv #hataydepremi #YARDIM,0,0,0,0,https://twitter.com/yyattess/status/1622746532431659009,positive,0.8396
231,231,1622746527335694339,2023-02-06 23:58:15+00:00,FTZkan,"Rus ordusu, Suriye'de arama kurtarma çalışmalarında.

#deprem #suriyedeprem https://t.co/frKc4suhiu",4,14,58,0,https://twitter.com/FTZkan/status/1622746527335694339,positive,0.7164
232,232,1622746526157078528,2023-02-06 23:58:15+00:00,Ceyzaaa,"@mupteezel YARDIMM!!
#deprem #AFAD #hataydepremi #hatayyardimbekliyor https://t.co/krvT1wqWBy",0,1,1,1,https://twitter.com/Ceyzaaa/status/1622746526157078528,positive,0.9887
239,239,1622746509811896321,2023-02-06 23:58:11+00:00,gronland__,"ADIYAMAN ALİTAŞI MAH. 1231. SOKAK 1/4 MERKEZ-2 
❗️ ASLI GÜNAYDIN
❗️SEVDA GÜNAYDIN
❗️EDA GÜNAYDIN
❗️FATMA OĞUZ
❗️HALİME İKRA GÜNAYDIN

ULAŞABİLECEĞİNİZ NUMARA- 
0530-772-14-63 ÖMER OĞUZ
#AFAD #ADIYAMAN #DEPREM #ENKAZALTİNDAYİM @AFADBaskanlik",5,44,15,2,https://twitter.com/gronland__/status/1622746509811896321,positive,0.5598
241,241,1622746496847192064,2023-02-06 23:58:08+00:00,SelcukW2P,#hatayyardimbekliyor arkadşaım attı şimdi enkaz altında olanlar varmış lütfen yayalım @AFADBaskanlik #deprem #Hatay #sondakikadeprem https://t.co/oZtSv45tCb,0,1,2,0,https://twitter.com/SelcukW2P/status/1622746496847192064,positive,0.9146
242,242,1622746492795596804,2023-02-06 23:58:07+00:00,mrbbenbrooklyn,"Somalı madenciler, arama kurtarma çalışmalarına katılmak için deprem bölgelerine sevk edildi. (AA)

#Hatay  #deprem #depremhatay #haber #türkiye #gecmisolsunturkiye #yalanhaber  #enkaz #ohal #afad #kahramanmaras #acil https://t.co/ByrSSklBcl",0,0,1,0,https://twitter.com/mrbbenbrooklyn/status/1622746492795596804,positive,0.8718
245,245,1622746491310813184,2023-02-06 23:58:07+00:00,Fatih37220851,"Neredesiniz? Neden iş makinelerini deprem alanlarına göndermiyorsunuz? Siz zenginliginize zenginlik katın diye insanlar ölüyor be! 
@KolinInsaat @limakholding @cengizinsaattr @kalyonholding 
#deprem 
#hatayyardimbekliyor",0,0,0,0,https://twitter.com/Fatih37220851/status/1622746491310813184,positive,0.7375
246,246,1622746487582072833,2023-02-06 23:58:06+00:00,axa_34,"Yayalım sevgili arkadaşlar;

Depremden etkilenen vatandaşlarımızı, Adana, Diyarbakır, Elazığ ve Şanlıurfa Hipodromlarımızda misafir ediyoruz.

Hipodromlarımız misafirlerimizin konaklama ve diğer ihtiyaçlarını karşılamak adına tüm imkanlarıyla açıktır.
#deprem #batman",0,1,1,0,https://twitter.com/axa_34/status/1622746487582072833,positive,0.6857
247,247,1622746486000742400,2023-02-06 23:58:06+00:00,xsenelxx,"Aldığım bilgiye göre hatay odabaşı mahallesinde göçük altında birçok insan var boş paylaşımlar yapmayalım göçük altında kalan insanları paylaşalım sadece arkadaşlar 🙏🏻🙏🏻🙏🏻
#hatayyardimbekliyor #sondakikadeprem #YARDIM #ACİL #AFAD #deprem #SONDAKIKA #Turkey https://t.co/YMGzz2h8qP",0,6,0,0,https://twitter.com/xsenelxx/status/1622746486000742400,positive,0.9419
250,250,1622746482339205122,2023-02-06 23:58:05+00:00,Gizemtag10,Korkudan uyuyamamak normal mi ? #turkey #deprem,2,2,6,0,https://twitter.com/Gizemtag10/status/1622746482339205122,positive,0.9355
252,252,1622746472809725954,2023-02-06 23:58:02+00:00,camc_okan,"Herseyi bir kenara bırakıp insan olduğumuzu bir millet olduğumuzu tek bir vatanımız oldugunu unutmayalım. Bu zor günlerde birbirimize kenetlenelim bir olalim .   Ve özveriyle çalışan  özellikle siz değerli kulalı hemşehrilerimize cok teşekkür ederim .
#deprem https://t.co/CbfJjLeehz",0,4,13,0,https://twitter.com/camc_okan/status/1622746472809725954,positive,0.5716
255,255,1622746469022289924,2023-02-06 23:58:02+00:00,clyanthe,birilerinin belki işine yarayabilir #deprem #hatayyardimbekliyor https://t.co/fRih0CtKw8,0,0,0,0,https://twitter.com/clyanthe/status/1622746469022289924,positive,0.587
256,256,1622746465897443328,2023-02-06 23:58:01+00:00,disneyceylani,"Adıyaman'ı ölüme terk etme
Adıyaman'ı ölüme terk etme
Adıyaman'ı ölüme terk etme
#Deprem #adıyamanayardım #AFAD",0,1,1,0,https://twitter.com/disneyceylani/status/1622746465897443328,positive,0.8998
261,261,1622746461510279170,2023-02-06 23:58:00+00:00,DepremDairesi,"#DEPREM
*
Büyüklük:3.8 (Mw)
Yer:Elbistan (Kahramanmaraş)
Tarih:2023-02-07
Saat:02:36:24 TSİ
Enlem:38.221 N
Boylam:37.151 E
Derinlik:7 km
Detay:https://t.co/R5cA81qWse
@afadbaskanlik @trthaber @anadoluajansi",11,22,217,1,https://twitter.com/DepremDairesi/status/1622746461510279170,positive,0.7621
262,262,1622746461141098496,2023-02-06 23:58:00+00:00,canermndl,Allah rızası için bunu dikkate alın. #deprem,0,0,2,0,https://twitter.com/canermndl/status/1622746461141098496,positive,0.7104
263,263,1622746459748634631,2023-02-06 23:57:59+00:00,volkan1985,"@omerhankrm #TSKsahaya inmeliydi
İnmeli de
Dah Geç olmadan
#deprem #Turkey #ohal #iskenderun #seferberlik #Hatay #Elbistan",0,0,1,0,https://twitter.com/volkan1985/status/1622746459748634631,positive,0.8558
264,264,1622746458108698624,2023-02-06 23:57:59+00:00,silopihaberleri,"Silopi’de, Habur Gümrük Kapısında ele geçirilen, battaniye, ısıtıcı, ayakkabı ve giyim vb. ürünler 3 TIR’a yüklenerek. Gaziantep, Hatay ve Kahramanmaraş’a ulaştırılmak üzere yola çıktı..

Teşekkürler Silopi Kaymakamımız Sayın Cihat Koç 🤲👏👏 #deprem #şırnak https://t.co/MVxGZ1AQYy",1,8,19,0,https://twitter.com/silopihaberleri/status/1622746458108698624,positive,0.6652
268,268,1622746447425798144,2023-02-06 23:57:56+00:00,Zeyneptkm,"Bazı geceler hiç bitmiyor..
#deprem",0,0,4,0,https://twitter.com/Zeyneptkm/status/1622746447425798144,positive,0.839
269,269,1622746444208697344,2023-02-06 23:57:56+00:00,burakdundar58,Başımız sağolsun #gaziantepdeprem #deprem https://t.co/voYeJqcacP,2,0,22,0,https://twitter.com/burakdundar58/status/1622746444208697344,positive,0.8663
272,272,1622746435807502336,2023-02-06 23:57:54+00:00,muratpolat34,"An itibariyle İstanbul Havalimanı. 
Yardım için gelen onbinlerce gönüllü arasından bu görüntüdeki gönüllüler başvuru aşamasını geçip uçağa gitmeye hak kazananlar. 
Zira öncelik sağlıkçıların ve AFAD eğitimi almış gönüllülerin. 
#deprem #hatayyardimbekliyor #sondakikadeprem https://t.co/cf3Qt43bV8",0,2,8,1,https://twitter.com/muratpolat34/status/1622746435807502336,positive,0.9486
273,273,1622746435505598464,2023-02-06 23:57:54+00:00,Sevdalcimbom1,ÇOK ACİL YARDİM HADİ #deprem #hatayyardimbekliyor #Hatay https://t.co/v3m5btwnkt,0,1,2,0,https://twitter.com/Sevdalcimbom1/status/1622746435505598464,positive,0.932
274,274,1622746433328762880,2023-02-06 23:57:53+00:00,mrsbusrablog,"An itibariyle #hatay #sondakika #deprem #hatayyardimbekliyor #ibbitfaiye #sondakikadeprem #turkey

@otekidunyali https://t.co/zhH9GbjJR8",0,17,40,1,https://twitter.com/mrsbusrablog/status/1622746433328762880,positive,0.9643
281,281,1622746412759883776,2023-02-06 23:57:48+00:00,kleoklementine,#tsk #komando hadi evlatlar sıra sizde size güveniyoruz birlikten kuvvet doğar 1 her zaman 0’dan iyidir. #deprem #Hatay https://t.co/hCJQgNsgZ9,0,0,0,0,https://twitter.com/kleoklementine/status/1622746412759883776,positive,0.9721
285,285,1622746403549200393,2023-02-06 23:57:46+00:00,StorytellerMuko,Bugün Şili'li online eğitimini aldığım bir hoca bana ulaştı ve Türkce olarak nasılsın arkadaşım dedi depremi sordu Şili de 9 şiddetinde eşyalar bile kimildamiyor dedi #deprem,0,0,0,0,https://twitter.com/StorytellerMuko/status/1622746403549200393,positive,0.6331
286,286,1622746403322707968,2023-02-06 23:57:46+00:00,kubbrasu,Depremden hemen önce kuşlardaki harip davranışlar… Hayatımda bu kadar kargayı bir arada görmedim #deprem #turkey https://t.co/HdbgVIR3Q3,0,1,1,0,https://twitter.com/kubbrasu/status/1622746403322707968,positive,0.9531
287,287,1622746402559328256,2023-02-06 23:57:46+00:00,Tuananaut1,"#Adıyaman
#Adıyaman #cüneytözdemir #turkey #arkadaslar #alitası #besni #golbası #SONDAKİKA #deprem @AFADAdiyaman 

2.Alitaşı mahallesi 1213.sokak Ebru Apartmanı 
Kat:2 No:4
Adıyaman/Merkez

3. Alitaşı mahallesi metro market arkası burak aprt",0,3,4,1,https://twitter.com/Tuananaut1/status/1622746402559328256,positive,0.7728
288,288,1622746401951080448,2023-02-06 23:57:46+00:00,arda_elden,Allah'ım sen yardım et bu millete sen bizleri koru Vefat edenlere rahmet eyle yaralılara şifa ver yarabbim 🤲 #deprem,0,0,0,0,https://twitter.com/arda_elden/status/1622746401951080448,positive,0.8652
290,290,1622746399849824257,2023-02-06 23:57:45+00:00,JeddiMeister,ASKERE DÜŞMANLIK DÜŞMANA ASKERLİKTİR #TSKsahaya #TSK #DEPREM,0,1,6,0,https://twitter.com/JeddiMeister/status/1622746399849824257,positive,0.9576
291,291,1622746395747790850,2023-02-06 23:57:44+00:00,fenErdi43,"Bu acı çok farklı , bu kez çok başka , bu kez çok büyük ... 

Allah yar ve yardımcımız olsun demekten başka hiçbir şey yapamıyoruz ...#deprem",0,0,1,0,https://twitter.com/fenErdi43/status/1622746395747790850,positive,0.9598
294,294,1622746392484630529,2023-02-06 23:57:43+00:00,vbkrhn,"Milet Ordusuna Hiç Bu kadar İhtiyaç Duymamıştı 
Milletin Ordusu Bütün İmkanları İle Bu Gün Milletinin Yanında Olmalı 
#TSKsahayaİnmeli
#OrduMilletininYanında 
#deprem 
#seferberlik 
#PrayForTurkey",0,2,0,1,https://twitter.com/vbkrhn/status/1622746392484630529,positive,0.9048
297,297,1622746383236096000,2023-02-06 23:57:41+00:00,Tatachimmychim,"YAYALIM LÜTFEN 

#deprem #antepyardımbekliyor https://t.co/e5segxJcj4",0,2,0,0,https://twitter.com/Tatachimmychim/status/1622746383236096000,positive,0.7712
300,300,1622746376814592000,2023-02-06 23:57:40+00:00,ForeverTurkish_,"Aziz milletimizin başı sağolsun.
Allah yâr ve yardımcımız olsun🤲🏻
#hatayyardimbekliyor #deprem #Hatay #sondakikadeprem #seferberlik #Elbistan #YARDIM #afad",0,0,2,0,https://twitter.com/ForeverTurkish_/status/1622746376814592000,positive,0.8766
304,304,1622746372867858436,2023-02-06 23:57:39+00:00,suleymandogal,ÖNEMLİ DUYURU YAYALIMM #deprem https://t.co/iBaLMP66r8,0,7,7,0,https://twitter.com/suleymandogal/status/1622746372867858436,positive,0.8613
307,307,1622746372305829888,2023-02-06 23:57:38+00:00,fatmagulucann,"@OguzhanUgur Nasıl bir sey biliyor musun ? Dışarısı soğuk ama eve giremiyorsun
Evdesin ama duramıyorsun Bitkin  düşüyorsun korkuda uyuyamıyorsun
Gözlerini kapatıyorsun ama sürekli sallandığını sanıyorsun
Gördüklerimi ve yaşadıklarımı ömrümboyunca unutmayacağım
Allahım sen koru bizleri #deprem",0,0,12,0,https://twitter.com/fatmagulucann/status/1622746372305829888,positive,0.9809
309,309,1622746370456027137,2023-02-06 23:57:38+00:00,kedileri_severm,"Enkaz altından çıkartılan bir çocuk.'Paşam,uyuma. Bizle konuş hadi.' 
(Bütün fotoğrafları koyamadım.)
#GecmisOlsunTuerkiyem #deprem #YARDIM https://t.co/8ERGdHOIva",0,1,1,0,https://twitter.com/kedileri_severm/status/1622746370456027137,positive,0.8831
310,310,1622746362998661121,2023-02-06 23:57:36+00:00,fatmacngll,"YAYALIM ARKADAŞLAR!!!
#hatayyardimbekliyor 
#AFADhatay 
#deprem 
#Hatay 
#ahbaphatay 
#kizilay 
#antakyaafad https://t.co/N3cowpZ4vI",0,6,3,0,https://twitter.com/fatmacngll/status/1622746362998661121,positive,0.9832
313,313,1622746358737149953,2023-02-06 23:57:35+00:00,odakdunyam,"Kahramanmaraş'ta yakınları enkaz altında kalan insanlar isyan ediyor

 ""Yardım edin, kimse yok mu? İş işten geçmeden yardıma gelin ne olur? AFAD varmış, devlet varmış, hani devlet!""

🎥 @evrenselgzt 

#hatayyardimbekliyor #deprem https://t.co/Ez3r1MXvVF",6,366,441,4,https://twitter.com/odakdunyam/status/1622746358737149953,positive,0.64
319,319,1622746348087803905,2023-02-06 23:57:33+00:00,melekk54394016,GÜVENLI TOPLANMA ALANLARI LÜTFEN YAYALIM!!!! #deprem #hatayyardimbekliyor #ohal #Hatay #sondakikadeprem #seferberlik #Elbistan #nurdagi #PrayForTurkey #AFAD #afadadiyaman #Malatya #MARAS #Diyarbakir #Gaziantep #Adana #mersindeprem #sanlıurfadeprem #Osmaniye https://t.co/MFWCjfVn79,0,1,0,0,https://twitter.com/melekk54394016/status/1622746348087803905,positive,0.9796
322,322,1622746342069092353,2023-02-06 23:57:31+00:00,byzseka,Yalova İstanbul Tarafından Deprem bölgelerinde yardıma gidicek var mı varsa beni de alın #deprem,0,0,1,0,https://twitter.com/byzseka/status/1622746342069092353,positive,0.6227
324,324,1622746334963933184,2023-02-06 23:57:30+00:00,momentum2024,"kesinlikle !
#deprem #Kahramanmaras",0,0,0,0,https://twitter.com/momentum2024/status/1622746334963933184,positive,0.9822
325,325,1622746334297051137,2023-02-06 23:57:29+00:00,nihalzenginn,"İstanbul Valisi Ali Yerlikaya:

00.30 itibarıyla İstanbul'dan 41 uçak ile 6.718 personelimiz ve AFAD Gönüllülerimiz, başta Hatay olmak üzere #deprem bölgesine sevk edildi.#SONDAKIKA #deprem #Marmara #hatay #Kahramanmaras #Turkey #malatya #adıyaman",0,0,1,0,https://twitter.com/nihalzenginn/status/1622746334297051137,positive,0.8839
326,326,1622746332237553664,2023-02-06 23:57:29+00:00,Kestere3,"Izmir depreminde 17 bina yıkılmış 70000 kişi görev yapmıştı, bu depremde 5600 bina yıkık karşılaştırmak imkansız, çok iyi organize olmak gerekiyor, çok da insana ihtiyaç var... #deprem #hatayyardimbekliyor #seferberlik #hataydepremi",0,1,2,0,https://twitter.com/Kestere3/status/1622746332237553664,positive,0.7591
333,333,1622746319893721089,2023-02-06 23:57:26+00:00,feslisnipes,"Yer konum bildiren tweetleri yaymaya son gaz devam edelim. Hala umut var… 
#deprem #hatayyardimbekliyor #Elbistan",0,4,4,0,https://twitter.com/feslisnipes/status/1622746319893721089,positive,0.9823
334,334,1622746318283190272,2023-02-06 23:57:26+00:00,Fikret09dgcl,Bu ülkeyi böyle insanlar kurtaracak 🙏🙏 #deprem #hatayyardimbekliyor #Hatay #AFAD,0,1,0,0,https://twitter.com/Fikret09dgcl/status/1622746318283190272,positive,0.9778
335,335,1622746317410672645,2023-02-06 23:57:25+00:00,ozbar_nevin,"Deprem Bölgesine Kan Göndermek İçin Metrelerce Sıra Oluşturdular-https://t.co/qRppjzi6Cr
@TuzlaBelediyesi
@drsadiyazici 
#deprem 
#Hatay 
#ohal 
#kankampanyası",0,0,0,0,https://twitter.com/ozbar_nevin/status/1622746317410672645,positive,0.908
337,337,1622746310544703488,2023-02-06 23:57:24+00:00,abdlham15191807,@Shibashibaaacu #deprem #ohal #Hatay #sondakikadeprem #Kahramanmaras Nolur.... 🙏🙏,0,0,0,0,https://twitter.com/abdlham15191807/status/1622746310544703488,positive,0.9087
338,338,1622746308275585025,2023-02-06 23:57:23+00:00,ozalmina123,Arkadaşlar yayalım bunu üzerinden saatler geçti yardımcı olalım #DEPREMOLDU #deprem #hatay #ENKAZALTİNDAYİM #YARDIM https://t.co/wTd6yn6Opi,0,0,0,0,https://twitter.com/ozalmina123/status/1622746308275585025,positive,0.6464
341,341,1622746306643886083,2023-02-06 23:57:23+00:00,Arnavut_Haber,"Arnavutluk ve Kosova ilk yardım ekiplerini Türkiye'ye gönderdi.

#Kosova ve #Arnavutluk, yıkıcı depremin ardından #deprem bölgesinde arama kurtarma faliyetlerini desteklemek için arama ve kurtarma birliklerini görevlendirdi. ++ https://t.co/rihKabrDjG",1,7,31,0,https://twitter.com/Arnavut_Haber/status/1622746306643886083,positive,0.67
346,346,1622746298695708672,2023-02-06 23:57:21+00:00,zehraklkan,"Mesele siyaset meselesi değildir. Mesele haysiyet , onur , şeref , karakter meselesidir. O 3 kuruştan kısıp ucuza bina diken müteahhitlerin hepsi bunun hesabını verecek. Enkazda kalan tüm vatandaşların ahı üzerinize olsun. #deprem",0,0,0,0,https://twitter.com/zehraklkan/status/1622746298695708672,positive,0.9303
348,348,1622746294891474945,2023-02-06 23:57:20+00:00,oguzhanakkuzeyy,"Bazı şeyler için daha fazla geç olmadan #TSKsahaya 
.
.
.
#deprem #DEPREMOLDU #AFAD #afaddeprem @AFADBaskanlik @DepremDairesi",0,2,1,0,https://twitter.com/oguzhanakkuzeyy/status/1622746294891474945,positive,0.9435
349,349,1622746291921887232,2023-02-06 23:57:19+00:00,angellsay,"Acil. Acil. 📳Dünya inşaat sektöründe ilk sırada yer alan bu ülkenin müteahhitleri nerede? İş makinaları nerede? Vinçler, Ekskavatörler acilen bölgeye sevkedilmeli. Şu an zamanla yarışılıyor. Yarın çok geç olabilir. Binlerce insan büyük umutlarla iş makinalarını bekliyor. #deprem",0,0,2,0,https://twitter.com/angellsay/status/1622746291921887232,positive,0.7745
352,352,1622746280286904320,2023-02-06 23:57:17+00:00,yareniko__,"Hatay’da enkaz altında kalanların isim ve adres listesi #ENKAZALTİNDAYİM #deprem #AFAD #AHBAP #HalukLevent #OguzhanUgur 

https://t.co/j8Xr6mitDW",0,0,1,0,https://twitter.com/yareniko__/status/1622746280286904320,positive,0.7724
353,353,1622746279007735809,2023-02-06 23:57:16+00:00,kardolensahin,izlediğim uçuşlara göre rusya ve ispanya uçakları adanaya inmek üzere #deprem,0,0,1,0,https://twitter.com/kardolensahin/status/1622746279007735809,positive,0.8328
